id_musica;musica;media_pontos;media_pts_ganho;total_pts_calc
01a026ec-82ec-73ac-ae5b-8e9fc0c183ce;Fright;1187.75;339.5;0.013000000000000001
01a026ec-82ec-73ac-ae5b-8ea0983f569f;Running Wheel;1183.0;385.5;0.005
01a026ec-82ec-73ac-ae5b-8ea14a8e72a3;2 PUÑALAITAS;1714.0;1714.0;0.002
01a026ec-82ec-73ac-ae5b-8ea2aeccb203;MELODRAMMATICA;1155.0;1155.0;0.002
01a026ec-82ec-73ac-ae5b-8ea3815fc991;Diamond Girl;1165.5;509.0;0.014
01a026ec-82ec-73ac-ae5b-8ea47cf120bb;Summer Breeze;2073.6666666666665;523.0833333333334;0.27
01a026ec-82ec-73ac-ae5b-8ea56313c0fd;We May Never Pass This Way;1010.0;1010.0;0.004
01a026ec-82ec-73ac-ae5b-8ea67660efd5;Don't Dream It's Over;1883.0;1846.0;0.288
01a026ec-82ec-73ac-ae5b-8ea7fd8596e3;It Really Is Amazing Grace;1726.875;195.875;0.148
01a026ec-82ec-73ac-ae5b-8ea8162ead58;There Is Power;1969.0;1969.0;0.004
01a026ec-82ec-73ac-ae5b-8ea9b1163360;Party an der Playa;1033.0;469.0;0.004
01a026ec-82ec-73ac-ae5b-8eaa2642adc9;Karma Chameleon;1128.0;348.0;0.033
01a026ec-82ec-73ac-ae5b-8eaba138021f;Girls Just Wanna Have Fun;1028.0;1028.0;0.072
01a026ec-82ec-73ac-ae5b-8eac86cfc00d;Girls Just Want to Have Fun;1068.0;1068.0;0.28
01a026ec-82ec-73ac-ae5b-8eada12aa58a;Time After Time;1394.5;488.3333333333333;0.889
01a026ec-82ec-73ac-ae5b-8eae81e0fc47;Beauty and the Beast;2783.25;301.75;0.57
01a026ec-82ec-73ac-ae5b-8eafa2831151;Bonjour, Pardon, Merci;5719.857142857143;200.0;0.206
01a026ec-82ec-73ac-ae5b-8eb0d9053852;Dansons;4067.3846153846152;122.92307692307692;0.493
01a026ec-82ec-73ac-ae5b-8eb1c7789604;Hymne à l'amour;1455.75;376.5;0.884
01a026ec-82ec-73ac-ae5b-8eb21491ea70;I Surrender;1145.0;1145.0;0.004
01a026ec-82ec-73ac-ae5b-8eb34593ea84;I'm Alive;1496.05;246.1;0.832
01a026ec-82ec-73ac-ae5b-8eb45c7e1e48;Pour que tu m'aimes encore;947.0;283.5;0.34
01a026ec-82ec-73ac-ae5b-8eb5a436233f;The Power of Love;1014.0;991.0;0.144
01a026ec-82ec-73ac-ae5b-8eb6e7c021ac;Think About Us;2002.5733333333333;56.733333333333334;45.069
01a026ec-82ec-73ac-ae5b-8eb78263c267;Tenderism;1147.0;866.0;0.001
01a026ec-82ec-73ac-ae5b-8eb81f68c521;SI SE ACABA EL MUNDO;1179.0;1179.0;0.002
01a026ec-82ed-76b7-84bc-a0dc534898a0;Akogare No Zankyo;1193.0;1193.0;0.001
01a026ec-82ed-76b7-84bc-a0dd923202bb;Guten Morgen Sportsfreunde;1288.0;619.0;0.032
01a026ec-82ed-76b7-84bc-a0de3acd652d;AL MIO PAESE;1079.0;397.3333333333333;0.675
01a026ec-82ed-76b7-84bc-a0df7eace178;Dancing on the Ceiling Tonight;1452.0;1452.0;0.001
01a026ec-82ed-76b7-84bc-a0e035494fab;Pretty Belinda;1377.0;493.6;0.101
01a026ec-82ed-76b7-84bc-a0e166473b09;The Starmer Song;1377.5;49.5;0.083
01a026ec-82ed-76b7-84bc-a0e261faa939;Die Engel Singen;1536.0;-1.8333333333333333;0.398
01a026ec-82ed-76b7-84bc-a0e3efab8c25;Laaa-la-laaa… la-la-laaa…;1554.3333333333333;334.0;0.011
01a026ec-82ed-76b7-84bc-a0e431666f22;Viva la México;1700.888888888889;481.3333333333333;0.032
01a026ec-82ed-76b7-84bc-a0e526dc39c1;Mi Chico;3831.5523255813955;116.86046511627907;23.055999999999997
01a026ec-82ed-76b7-84bc-a0e61b912e22;Dichavate;1160.5;625.0;0.088
01a026ec-82ed-76b7-84bc-a0e7dc3ebeda;Makina Time;1159.5384615384614;488.38461538461536;2.252
01a026ec-82ed-76b7-84bc-a0e898697023;Schutzengel;1996.0;219.46666666666667;1.704
01a026ec-82ed-76b7-84bc-a0e9adc25408;I Am a Raver;1338.1666666666667;227.33333333333334;0.033
01a026ec-82ed-76b7-84bc-a0ea1d53d2a1;Six Days;1338.375;329.375;0.5660000000000001
01a026ec-82ed-76b7-84bc-a0eb8fe25eec;Please Don't Change;11474.833333333334;248.83333333333334;1.984
01a026ec-82ed-76b7-84bc-a0ec75fed752;Tonto;1352.6;453.2;0.063
01a026ec-82ed-76b7-84bc-a0edc7ffa281;Country Roads;1408.5;91.0;0.014
01a026ec-82ed-76b7-84bc-a0ee491b0fc0;TIROL 2026;1805.35;52.75;0.852
01a026ec-82ed-76b7-84bc-a0efd9cf3e48;Tirol;2476.8196721311474;2.3114754098360657;9.0
01a026ec-82ed-76b7-84bc-a0f0d873c827;Verdammt;1225.0;562.5;0.003
01a026ec-82ed-76b7-84bc-a0f1adcb8f0f;Big Boom;1320.0;1224.0;0.015
